zone,year,fhv,fhvhv,green,yellow,medallion_trips,total_trips,aggregator_share,log_medallion_trips,log_aggregator_trips,borough
197,2025,20103.0,1082032.0,480.0,30214.0,30694.0,1132829.0,0.9551591634748051,10.33182247473504,13.894351312812605,Queens
198,2019,197042.0,1311600.0,5434.0,3621.0,9055.0,1517697.0,0.8642041197946626,9.111072370317514,14.08675832395263,Queens
198,2020,18614.0,910429.0,1540.0,2190.0,3730.0,932773.0,0.9760456188161536,8.224163512637862,13.721671195976924,Queens
198,2021,3552.0,1074459.0,1178.0,2301.0,3479.0,1081490.0,0.9934987840849199,8.154500175151941,13.887327837054238,Queens
198,2022,7774.0,1251209.0,405.0,1183.0,1588.0,1260571.0,0.9925732069038554,7.370230641807081,14.039620841841943,Queens
198,2023,10458.0,1374792.0,266.0,1345.0,1611.0,1386861.0,0.9912976138199863,7.384610383176974,14.133813004912662,Queens
198,2024,11085.0,1465761.0,158.0,4313.0,4471.0,1481317.0,0.9894985340747456,8.405367376233981,14.197885119488733,Queens
198,2025,10670.0,1564291.0,224.0,19814.0,20038.0,1594999.0,0.9807473233525539,9.905385749819208,14.262943244161196,Queens
199,2019,16.0,11.0,1.0,13.0,14.0,41.0,0.2682926829268293,2.6390573296152584,2.3978952727983707,Bronx
199,2020,1.0,7.0,0.0,10.0,10.0,18.0,0.3888888888888889,2.302585092994046,1.9459101490553132,Bronx
199,2021,4.0,47.0,0.0,14.0,14.0,65.0,0.7230769230769231,2.6390573296152584,3.8501476017100584,Bronx
199,2022,0.0,106.0,0.0,12.0,12.0,118.0,0.8983050847457628,2.4849066497880004,4.663439094112067,Bronx
199,2023,0.0,157.0,0.0,20.0,20.0,177.0,0.8870056497175142,2.995732273553991,5.056245805348308,Bronx
199,2024,0.0,63.0,1.0,16.0,17.0,80.0,0.7875,2.833213344056216,4.143134726391533,Bronx
199,2025,2.0,76.0,0.0,15.0,15.0,93.0,0.8172043010752689,2.70805020110221,4.330733340286331,Bronx
200,2019,36944.0,389831.0,5803.0,2484.0,8287.0,435062.0,0.8960355075828272,9.022443300849043,12.873468590856474,Bronx
200,2020,2581.0,229910.0,1718.0,1239.0,2957.0,235448.0,0.9764788828106419,7.9919305198524775,12.345443206977983,Bronx
200,2021,1884.0,295799.0,1074.0,1450.0,2524.0,300207.0,0.9853167980759943,7.8336002236611035,12.597435448590511,Bronx
200,2022,3508.0,379533.0,97.0,585.0,682.0,383723.0,0.9890806649588375,6.525029657843462,12.846696828559061,Bronx
200,2023,2623.0,439935.0,65.0,736.0,801.0,443359.0,0.9922771388423377,6.68586094706836,12.994382267708968,Bronx
200,2024,3545.0,475233.0,38.0,1593.0,1631.0,480409.0,0.9892258471427471,7.396948602621014,13.071560489063863,Bronx
200,2025,6646.0,515082.0,66.0,4253.0,4319.0,526047.0,0.9791558548950949,8.3707791729607,13.15208139027216,Bronx
201,2019,9383.0,112476.0,1212.0,435.0,1647.0,123506.0,0.9106925979304649,7.4067107301776405,11.630495144534486,Queens
201,2020,3406.0,80696.0,727.0,536.0,1263.0,85365.0,0.9453054530545305,7.141245122350491,11.298444286734671,Queens
201,2021,6424.0,109694.0,592.0,763.0,1355.0,117473.0,0.9337805282916074,7.2115567333138015,11.60544995014582,Queens
201,2022,7168.0,130194.0,9.0,295.0,304.0,137666.0,0.945723708105124,5.717027701406222,11.776780924745445,Queens
201,2023,3422.0,148701.0,12.0,459.0,471.0,152594.0,0.9744878566653997,6.154858094016418,11.909692857375196,Queens
201,2024,4245.0,164457.0,3.0,1217.0,1220.0,169922.0,0.9678381845788068,7.106606137727303,12.010404416840814,Queens
201,2025,6616.0,175429.0,3.0,2651.0,2654.0,184699.0,0.9498102317825219,7.8838232148921525,12.07498968162767,Queens
202,2019,15106.0,116343.0,948.0,3566.0,4514.0,135963.0,0.8556960349506851,8.414938957377482,11.664298003620168,Manhattan
202,2020,2425.0,81845.0,312.0,1333.0,1645.0,85915.0,0.9526275970435896,7.405495663199472,11.312582493578455,Manhattan
202,2021,1725.0,105189.0,531.0,1489.0,2020.0,108934.0,0.9656213854260378,7.61085279039525,11.56351401108104,Manhattan
202,2022,3176.0,146618.0,112.0,1256.0,1368.0,151162.0,0.9699395350683373,7.221105098182496,11.895585843980681,Manhattan
202,2023,2913.0,165009.0,113.0,1410.0,1523.0,169445.0,0.9738204137035616,7.328437352895162,12.013755296849714,Manhattan
202,2024,2504.0,166059.0,100.0,1976.0,2076.0,170639.0,0.9731597114375963,7.638198244285779,12.020098425878102,Manhattan
202,2025,3890.0,163964.0,61.0,5101.0,5162.0,173016.0,0.947681139316595,8.54907938027856,12.007402170514885,Manhattan
203,2019,29675.0,315061.0,4364.0,3422.0,7786.0,352522.0,0.8937342917605142,8.960082528170402,12.660521549853526,Queens
203,2020,2706.0,254933.0,1418.0,2213.0,3631.0,261270.0,0.9757453974815326,8.197263371414335,12.448756044518984,Queens
203,2021,2174.0,324048.0,724.0,1516.0,2240.0,328462.0,0.9865616113888365,7.7142311448490855,12.688646931949762,Queens
203,2022,4637.0,364786.0,46.0,902.0,948.0,370371.0,0.9849205256351065,6.854354502255021,12.807066159252908,Queens
203,2023,2821.0,419204.0,31.0,1458.0,1489.0,423514.0,0.9898232407901509,7.305860032684009,12.946112953928179,Queens
203,2024,6543.0,455845.0,37.0,2352.0,2389.0,464777.0,0.9807821815623406,7.77863014732581,13.029908118432548,Queens
203,2025,8276.0,492989.0,139.0,4906.0,5045.0,506310.0,0.9736900317987004,8.52615293278771,13.108242140402677,Queens
204,2019,6251.0,46915.0,13.0,15.0,28.0,53194.0,0.8819603714704666,3.332204510175204,10.75609273272415,Staten Island
204,2020,2376.0,29496.0,9.0,61.0,70.0,31942.0,0.9234237054661574,4.248495242049359,10.29200993991398,Staten Island
204,2021,2437.0,40450.0,7.0,40.0,47.0,42934.0,0.9421437555317465,3.8501476017100584,10.607821922486638,Staten Island
204,2022,4395.0,48927.0,0.0,13.0,13.0,53335.0,0.9173525827317897,2.5649493574615367,10.798084670325027,Staten Island
204,2023,6858.0,56827.0,0.0,10.0,10.0,63695.0,0.8921736400031399,2.302585092994046,10.947766843877893,Staten Island
204,2024,6198.0,61012.0,1.0,6.0,7.0,67217.0,0.9076870434562685,1.9459101490553132,11.018825845119824,Staten Island
204,2025,6628.0,66321.0,1.0,16.0,17.0,72966.0,0.9089301866622811,2.833213344056216,11.102261868103218,Staten Island
205,2019,61924.0,717809.0,15309.0,7934.0,23243.0,802976.0,0.8939358087912964,10.053759290414428,13.483958795928547,Queens
205,2020,7401.0,636184.0,5257.0,4890.0,10147.0,653732.0,0.9731571959151456,9.224933374279082,13.36324310865682,Queens
205,2021,6795.0,787209.0,3499.0,5311.0,8810.0,802814.0,0.9805621227332857,9.083642718930225,13.576249057581654,Queens
205,2022,13678.0,818768.0,172.0,1757.0,1929.0,834375.0,0.9812949812734082,7.564757012905729,13.615556050422763,Queens
205,2023,7853.0,924664.0,105.0,2924.0,3029.0,935546.0,0.9883682897473774,8.015987811027237,13.737185707262512,Queens
205,2024,18981.0,984775.0,113.0,5009.0,5122.0,1008878.0,0.9761091033801906,8.541300266759471,13.800168467665005,Queens
205,2025,26845.0,1054251.0,327.0,14395.0,14722.0,1095818.0,0.9620676061170742,9.59709825261865,13.868341120149974,Queens
206,2019,87316.0,362936.0,398.0,247.0,645.0,450897.0,0.8049199706363094,6.4692503167957724,12.801981789162864,Staten Island
206,2020,89659.0,273297.0,129.0,207.0,336.0,363292.0,0.7522791583629698,5.817111159963204,12.518314394907504,Staten Island
206,2021,80929.0,337823.0,112.0,129.0,241.0,418993.0,0.8062736131629884,5.484796933490655,12.730277368663794,Staten Island
206,2022,73051.0,377594.0,24.0,38.0,62.0,450707.0,0.8377815299074565,4.127134385045092,12.84157482329673,Staten Island
206,2023,86926.0,451772.0,48.0,28.0,76.0,538774.0,0.8385185625141525,4.330733340286331,13.02093290677063,Staten Island
206,2024,85769.0,489226.0,11.0,41.0,52.0,575047.0,0.8507582858444614,3.9512437185814275,13.100579829379578,Staten Island
206,2025,85820.0,517005.0,12.0,145.0,157.0,602982.0,0.8574136541389296,5.056245805348308,13.155807824623684,Staten Island
207,2019,525.0,16929.0,160.0,1067.0,1227.0,18681.0,0.9062148707242653,7.112327444710911,9.73678340663725,Queens
207,2020,280.0,56152.0,294.0,470.0,764.0,57196.0,0.981746975312959,6.638567789166521,10.935817578410257,Queens
207,2021,176.0,48009.0,262.0,710.0,972.0,49157.0,0.9766462558740363,6.879355804460439,10.7791437723141,Queens
207,2022,240.0,44161.0,41.0,873.0,914.0,45315.0,0.974533818823789,6.81783057145415,10.69559732562212,Queens
207,2023,178.0,39077.0,53.0,511.0,564.0,39819.0,0.9813656797006454,6.335054251498059,10.573289337601082,Queens
207,2024,239.0,43226.0,28.0,688.0,716.0,44181.0,0.9783843733731694,6.573680166960646,10.674197445043864,Queens
207,2025,255.0,43335.0,22.0,1776.0,1798.0,45388.0,0.9547677800299639,7.494430215031565,10.676715901568445,Queens
208,2019,53405.0,607972.0,7314.0,2570.0,9884.0,671261.0,0.9057162564188892,9.1986725671085,13.31788410725627,Bronx
208,2020,6288.0,477125.0,2940.0,2242.0,5182.0,488595.0,0.9765245244016005,8.552946361122055,13.075533790047531,Bronx
208,2021,5065.0,578027.0,2028.0,2103.0,4131.0,587223.0,0.984339850448637,8.326274787396764,13.267375859366274,Bronx
208,2022,6378.0,631906.0,95.0,643.0,738.0,639022.0,0.9888642331562919,6.6039438246004725,13.356495927889755,Bronx
208,2023,4333.0,714611.0,87.0,962.0,1049.0,719993.0,0.9925249273256823,6.955592608396297,13.479493617679951,Bronx
208,2024,7742.0,762784.0,29.0,2078.0,2107.0,772633.0,0.9872526801210925,7.653020413804189,13.544730177134456,Bronx
208,2025,12484.0,803461.0,96.0,6539.0,6635.0,822580.0,0.9767572758880595,8.800113946766308,13.596683925333924,Bronx
209,2019,48361.0,574376.0,412.0,175956.0,176368.0,799105.0,0.7187741285563224,12.080328000203096,13.261039513113424,Manhattan
209,2020,2206.0,269368.0,432.0,42976.0,43408.0,314982.0,0.8551853756722606,10.678399034898712,12.503833753423619,Manhattan
209,2021,3315.0,354978.0,194.0,49952.0,50146.0,408439.0,0.8691089734329973,10.82269402949118,12.779811094706234,Manhattan
209,2022,7626.0,508588.0,6.0,70400.0,70406.0,586620.0,0.8669803279806348,11.162033765787223,13.139393537511706,Manhattan
209,2023,7358.0,563775.0,0.0,69369.0,69369.0,640502.0,0.8802080243309154,11.147195360822078,13.242410514713779,Manhattan
209,2024,5068.0,557495.0,6.0,83282.0,83288.0,645851.0,0.8631944519711203,11.330059760154588,13.231208813666328,Manhattan
209,2025,7113.0,527234.0,78.0,97764.0,97842.0,632189.0,0.8339816099299419,11.491109211689333,13.175399751744958,Manhattan
210,2019,67533.0,679832.0,29592.0,4391.0,33983.0,781348.0,0.870075817689429,10.433615678556617,13.429600987804701,Brooklyn
210,2020,25262.0,470845.0,6810.0,2788.0,9598.0,505705.0,0.9310665308826293,9.169310022418191,13.062284231788697,Brooklyn
210,2021,15346.0,563622.0,3050.0,3256.0,6306.0,585274.0,0.963005361591323,8.749256840105007,13.242139093021262,Brooklyn
210,2022,18792.0,626046.0,2083.0,1196.0,3279.0,648117.0,0.9659459634603011,8.095293776844649,13.34717912981065,Brooklyn
210,2023,18161.0,692336.0,2617.0,1174.0,3791.0,714288.0,0.9692672983446453,8.240385115516334,13.447826665891919,Brooklyn
210,2024,26664.0,724855.0,1935.0,3970.0,5905.0,757424.0,0.9570003063013582,8.683554728631462,13.493726913834145,Brooklyn
210,2025,49732.0,785437.0,1752.0,9260.0,11012.0,846181.0,0.9282139400435604,9.306740866262498,13.573995529769409,Brooklyn
211,2019,136439.0,1421376.0,38.0,657985.0,658023.0,2215838.0,0.641462056341664,13.396995164103858,14.16713597447088,Manhattan
211,2020,966.0,693948.0,30.0,160704.0,160734.0,855648.0,0.8110204196118029,11.987506103709071,13.450152308727812,Manhattan
211,2021,3785.0,1059264.0,45.0,198912.0,198957.0,1262006.0,0.8393494167222659,12.200843999955886,13.873084885300212,Manhattan
211,2022,8618.0,1418952.0,2.0,281611.0,281613.0,1709183.0,0.8301931390611772,12.548289066973192,14.165429128931569,Manhattan
211,2023,11430.0,1425093.0,2.0,280922.0,280924.0,1717447.0,0.8297740774533363,12.545839449100816,14.169747632713236,Manhattan
211,2024,7335.0,1374442.0,118.0,329449.0,329567.0,1711344.0,0.8031360147346179,12.705534950645752,14.133558388534508,Manhattan
211,2025,6350.0,1337179.0,5.0,376643.0,376648.0,1720177.0,0.7773496564597713,12.839066343270275,14.106072728947689,Manhattan
212,2019,50905.0,536540.0,14291.0,2943.0,17234.0,604679.0,0.8873137648239809,9.754639455799712,13.192896395589568,Bronx
212,2020,9448.0,466786.0,4261.0,2395.0,6656.0,482890.0,0.9666507900349977,8.803273982501045,13.053626187513766,Bronx
212,2021,8828.0,499846.0,2688.0,2137.0,4825.0,513499.0,0.9734118274816504,8.481566013773087,13.122055329962587,Bronx
212,2022,7983.0,507603.0,616.0,550.0,1166.0,516752.0,0.9822951822150664,7.061334366910438,13.13745492497039,Bronx
212,2023,4839.0,576585.0,402.0,791.0,1193.0,582617.0,0.9896467147371257,7.084226422097916,13.264878049279895,Bronx
212,2024,7063.0,615807.0,226.0,2450.0,2676.0,625546.0,0.9844312009028913,7.892078421248119,13.330688881734984,Bronx
212,2025,11985.0,663945.0,138.0,8673.0,8811.0,684741.0,0.9696293927192909,9.08375621986673,13.405954593702566,Bronx
213,2019,95219.0,951287.0,21120.0,7576.0,28696.0,1075202.0,0.8847518884823503,10.264513019212119,13.765571083590821,Bronx
213,2020,16768.0,936204.0,8678.0,5845.0,14523.0,967495.0,0.967657713993354,9.583488878607804,13.749588680430307,Bronx
213,2021,14647.0,1007302.0,7071.0,5487.0,12558.0,1034507.0,0.9737024495725983,9.438113191674054,13.822786027434608,Bronx
213,2022,13536.0,954207.0,292.0,1807.0,2099.0,969842.0,0.9838788173743764,7.649216319820633,13.768635908025498,Bronx
213,2023,8446.0,1043453.0,176.0,2486.0,2662.0,1054561.0,0.9894667069994054,7.8868329989550565,13.85804596375671,Bronx
213,2024,13388.0,1119205.0,62.0,5147.0,5209.0,1137802.0,0.9836553284314845,8.558143177745192,13.928129169800199,Bronx
213,2025,27310.0,1195960.0,207.0,14328.0,14535.0,1237805.0,0.9661941905227398,9.584314812992977,13.99445976811737,Bronx
214,2019,18140.0,136520.0,112.0,212.0,324.0,154984.0,0.8808651215609353,5.780743515792329,11.824226403020644,Staten Island
214,2020,11511.0,104511.0,9.0,150.0,159.0,116181.0,0.8995532832390838,5.0689042022202315,11.55704760800512,Staten Island
214,2021,14804.0,136084.0,18.0,59.0,77.0,150965.0,0.9014274831914683,4.343805421853684,11.821027621111574,Staten Island
214,2022,25887.0,152213.0,3.0,52.0,55.0,178155.0,0.8543852263478432,4.007333185232471,11.933036134691202,Staten Island
214,2023,43920.0,178803.0,0.0,147.0,147.0,222870.0,0.8022748687575717,4.990432586778736,12.094039920104283,Staten Island
214,2024,47520.0,195127.0,1.0,121.0,122.0,242769.0,0.8037558337349496,4.804021044733257,12.18140590760505,Staten Island
214,2025,51501.0,211433.0,2.0,338.0,340.0,263274.0,0.803091076217173,5.8289456176102075,12.261663442411567,Staten Island
215,2019,50885.0,585136.0,10698.0,13562.0,24260.0,660281.0,0.8861923938444389,10.096584182498042,13.279599577827502,Queens
215,2020,8253.0,508790.0,4368.0,5398.0,9766.0,526809.0,0.9657959526128065,9.186662244621605,13.139790636726856,Queens
215,2021,6769.0,621468.0,3414.0,4967.0,8381.0,636618.0,0.9762023693957758,9.033722518098907,13.339839700272659,Queens
215,2022,10433.0,645419.0,424.0,4252.0,4676.0,660528.0,0.9771258750575297,8.450198322591959,13.377654997274206,Queens
215,2023,7260.0,716150.0,352.0,5318.0,5670.0,729080.0,0.9822653206781149,8.642944396721798,13.48164492120801,Queens
215,2024,15904.0,745599.0,167.0,8084.0,8251.0,769754.0,0.9686198447815796,9.018089684104343,13.521943201150902,Queens
215,2025,21732.0,773321.0,369.0,16966.0,17335.0,812388.0,0.95191090956538,9.760482858119124,13.558449506571346,Queens
216,2019,97232.0,1151257.0,10719.0,14549.0,25268.0,1273757.0,0.9038278101710138,10.137294052018591,13.956364946880617,Queens
216,2020,17107.0,805569.0,3279.0,5354.0,8633.0,831309.0,0.969036784156072,9.063347348235522,13.59930413901054,Queens
216,2021,11941.0,1008001.0,2765.0,5854.0,8619.0,1028561.0,0.9800109084439328,9.061724347647399,13.82347971967645,Queens
216,2022,13773.0,1223166.0,819.0,6304.0,7123.0,1244062.0,0.9832034094763766,8.871084263978354,14.016953137265613,Queens
216,2023,11572.0,1500718.0,637.0,6195.0,6832.0,1519122.0,0.9878851073185695,8.829372735468406,14.221454218214761,Queens
216,2024,18330.0,1551724.0,410.0,14243.0,14653.0,1584707.0,0.9791866887695959,9.592400371638025,14.254877128859228,Queens
216,2025,24894.0,1628520.0,455.0,36260.0,36715.0,1690129.0,0.9635477528638347,10.510940669885711,14.303182184863417,Queens
217,2019,33064.0,330529.0,4575.0,5683.0,10258.0,373851.0,0.8841196091490995,9.235813167949214,12.708449680264074,Brooklyn
217,2020,1398.0,259601.0,1075.0,2063.0,3138.0,264137.0,0.9828270935158648,8.051340933292979,12.466901115884776,Brooklyn
217,2021,1628.0,268491.0,681.0,1865.0,2546.0,272665.0,0.9846918379696697,7.842278779117352,12.50057267281619,Brooklyn
217,2022,5117.0,306216.0,228.0,1232.0,1460.0,312793.0,0.9789733146202121,7.286191714702382,12.632046014269688,Brooklyn
217,2023,4034.0,362651.0,183.0,1178.0,1361.0,368046.0,0.9853415062247654,7.215975002651466,12.801196218267421,Brooklyn
217,2024,2965.0,396409.0,130.0,2656.0,2786.0,402160.0,0.9856997215038791,7.932362154339751,12.890201785519281,Brooklyn
217,2025,4388.0,420121.0,95.0,7330.0,7425.0,431934.0,0.972650914260049,8.9126079636709,12.948298044006181,Brooklyn
218,2019,32134.0,378728.0,8340.0,6408.0,14748.0,425610.0,0.8898475129813679,9.598862759354034,12.84457354831009,Queens
218,2020,5036.0,320766.0,3339.0,3912.0,7251.0,333053.0,0.9631079738059708,8.888894669371593,12.67846716432028,Queens
218,2021,4706.0,404845.0,2330.0,3812.0,6142.0,415693.0,0.9739038184429375,8.722905701000768,12.911259556784815,Queens
218,2022,8438.0,431885.0,66.0,1445.0,1511.0,441834.0,0.9774824934251325,7.32052696227274,12.975914628084048,Queens
218,2023,5159.0,500512.0,66.0,2633.0,2699.0,508370.0,0.984542754293133,7.900636613018005,13.123386853473969,Queens
218,2024,13240.0,510925.0,56.0,4417.0,4473.0,528638.0,0.9664931389722268,8.405814603432848,13.143978087376738,Queens
218,2025,20895.0,528104.0,199.0,9914.0,10113.0,559112.0,0.9445406287112421,9.221577003902171,13.177048512989384,Queens
219,2019,30419.0,352940.0,3213.0,8949.0,12162.0,395521.0,0.8923419995398475,9.406071615680055,12.774053349797224,Queens
219,2020,2449.0,294042.0,1387.0,3586.0,4973.0,301464.0,0.9753801448929226,8.511778558714738,12.591477893260565,Queens
219,2021,2178.0,357230.0,972.0,3771.0,4743.0,364151.0,0.9809941480319977,8.464425125877582,12.786135111019957,Queens
219,2022,4306.0,373907.0,93.0,3653.0,3746.0,381959.0,0.9789192033699952,8.228443883004033,12.83176238237327,Queens
219,2023,3290.0,429510.0,69.0,3454.0,3523.0,436323.0,0.9843854208923206,8.167068178341237,12.970400303022483,Queens
219,2024,6896.0,449756.0,143.0,6342.0,6485.0,463137.0,0.9711079011178118,8.777247096750544,13.016460492468651,Queens
219,2025,10309.0,474262.0,223.0,11010.0,11233.0,495804.0,0.9565513791740284,9.326611153641569,13.069515190587316,Queens
220,2019,71334.0,749417.0,12540.0,4423.0,16963.0,837714.0,0.8945976789214457,9.738789780495722,13.527050849898945,Bronx
220,2020,5172.0,545580.0,3760.0,2603.0,6363.0,557115.0,0.979295118602084,8.758255243232792,13.209604727948014,Bronx
220,2021,4315.0,611808.0,2863.0,2794.0,5657.0,621780.0,0.9839621731158931,8.640648995343156,13.324173786782131,Bronx
220,2022,6299.0,700538.0,296.0,1173.0,1469.0,708306.0,0.9890329885670882,7.292337176173877,13.459603890254337,Bronx
220,2023,3873.0,785153.0,229.0,1413.0,1642.0,790668.0,0.9930248852868714,7.403670290012373,13.573633882231738,Bronx
220,2024,6088.0,821595.0,98.0,2483.0,2581.0,830264.0,0.9895587427613386,7.855932199718614,13.619002851891501,Bronx
220,2025,11309.0,895557.0,154.0,7320.0,7474.0,914340.0,0.9794573134720126,8.91918561004543,13.705201150048516,Bronx
221,2019,45048.0,235450.0,231.0,135.0,366.0,280864.0,0.8383060840833998,5.902633333401366,12.369253855671701,Staten Island
221,2020,92006.0,195511.0,43.0,138.0,181.0,287698.0,0.6795702437973152,5.198497031265826,12.183371922809341,Staten Island
221,2021,89348.0,239245.0,69.0,105.0,174.0,328767.0,0.7277038145555971,5.159055299214529,12.385243410455233,Staten Island
221,2022,45922.0,260048.0,10.0,36.0,46.0,306016.0,0.8497856321238105,3.828641396489095,12.468621508342958,Staten Island
221,2023,78972.0,307165.0,2.0,38.0,40.0,386177.0,0.7953995188734699,3.6888794541139363,12.63514034147321,Staten Island
221,2024,85419.0,330450.0,2.0,137.0,139.0,416008.0,0.7943356858521952,4.9344739331306915,12.7082106408986,Staten Island
221,2025,83855.0,356966.0,3.0,608.0,611.0,441432.0,0.808654560611827,6.415096959171596,12.785395818131102,Staten Island
222,2019,25462.0,237197.0,10708.0,4211.0,14919.0,277578.0,0.8545237734978997,9.610390847382849,12.37664629847092,Brooklyn
222,2020,8148.0,204955.0,3320.0,2970.0,6290.0,219393.0,0.9341911546858833,8.746716349694486,12.230545721829095,Brooklyn
222,2021,9591.0,241928.0,2400.0,3199.0,5599.0,257118.0,0.9409220669109125,8.630343289348893,12.396395440209615,Brooklyn
222,2022,14282.0,242276.0,78.0,964.0,1042.0,257600.0,0.9405124223602485,6.948897222313312,12.39783285113525,Brooklyn
222,2023,10169.0,269457.0,34.0,1560.0,1594.0,281220.0,0.9581715382974184,7.374001859350161,12.504164101869994,Brooklyn
222,2024,15983.0,287315.0,19.0,5126.0,5145.0,308443.0,0.9315011201421333,8.545780648268149,12.56833445383768,Brooklyn
222,2025,24019.0,306791.0,226.0,9917.0,10143.0,340953.0,0.8998043718635707,9.224539091375995,12.63392201297325,Brooklyn
223,2019,142384.0,1160630.0,82072.0,42712.0,124784.0,1427798.0,0.8128810938241964,11.734339521570279,13.964473519103523,Queens
223,2020,35768.0,680731.0,14743.0,10896.0,25639.0,742138.0,0.9172566288210549,10.151869908713964,13.430922499753555,Queens
223,2021,35602.0,836264.0,4119.0,8408.0,12527.0,884393.0,0.9455796235384043,9.435641593844192,13.636699631689522,Queens
223,2022,33782.0,1002236.0,5244.0,8819.0,14063.0,1050081.0,0.9544368482050433,9.551302513870247,13.817744061836477,Queens
223,2023,34419.0,1084305.0,4812.0,6748.0,11560.0,1130284.0,0.9593208432570929,9.355306142226368,13.896449786719586,Queens
223,2024,32211.0,1155741.0,4334.0,10013.0,14347.0,1202299.0,0.9612758556731729,9.57129614009839,13.960252254668951,Queens
223,2025,29678.0,1207722.0,3830.0,25806.0,29636.0,1267036.0,0.9531868076360893,10.296745117536547,14.004246498542031,Queens
224,2019,61067.0,673275.0,190.0,163150.0,163340.0,897682.0,0.7500150387330926,12.003589196912266,13.419909143293,Manhattan
224,2020,704.0,322499.0,203.0,47347.0,47550.0,370753.0,0.8698486593500255,10.769537067973536,12.683855314437963,Manhattan
224,2021,2216.0,333152.0,181.0,49756.0,49937.0,385305.0,0.8646448917091655,10.81851748994286,12.71635412127448,Manhattan
224,2022,5695.0,510292.0,6.0,58502.0,58508.0,574495.0,0.8882444581763114,10.976918776006979,13.142738389876463,Manhattan
224,2023,7421.0,550609.0,1.0,46677.0,46678.0,604708.0,0.910536986446351,10.751028240581167,13.21878021736163,Manhattan
224,2024,4424.0,530863.0,4.0,58854.0,58858.0,594145.0,0.8934906462227235,10.982883042277106,13.1822592631689,Manhattan
224,2025,3937.0,478856.0,11.0,85256.0,85267.0,568060.0,0.842967292187445,11.353542788755272,13.079155204891105,Manhattan
225,2019,188950.0,1960827.0,30355.0,12810.0,43165.0,2192942.0,0.8941536073457483,10.672785260669624,14.488876880991077,Brooklyn
225,2020,9092.0,1432178.0,9460.0,7731.0,17191.0,1458461.0,0.981978949042861,9.752141270041493,14.174706920453893,Brooklyn
225,2021,8848.0,1612504.0,6175.0,7596.0,13771.0,1635123.0,0.9861667898989862,9.530320210727126,14.293298808269142,Brooklyn
225,2022,22094.0,1740702.0,1452.0,3641.0,5093.0,1767889.0,0.984621772068269,8.535622326884605,14.369799038103201,Brooklyn
225,2023,24035.0,1862455.0,772.0,4146.0,4918.0,1891408.0,0.9846923561706411,8.500657222776137,14.437406067870143,Brooklyn
225,2024,23390.0,1911681.0,301.0,12745.0,13046.0,1948117.0,0.9812968112284837,9.476236852356042,14.463493517669791,Brooklyn
225,2025,33943.0,1932100.0,527.0,43633.0,44160.0,2010203.0,0.9611467100586358,10.695574680950976,14.474118052249475,Brooklyn
226,2019,134114.0,1338996.0,43364.0,117662.0,161026.0,1634136.0,0.8193907973387772,11.989321121611614,14.107430637364889,Queens
226,2020,12629.0,865103.0,9203.0,36329.0,45532.0,923264.0,0.9370050169832247,10.726170654445108,13.670603853969643,Queens
226,2021,11618.0,1058704.0,5328.0,29609.0,34937.0,1105259.0,0.9578786510673064,10.461301718524922,13.872556076542903,Queens
226,2022,17352.0,1239903.0,3539.0,29215.0,32754.0,1290009.0,0.9611584105227173,10.396780371009813,14.03054370871497,Queens
226,2023,19036.0,1373586.0,3021.0,23563.0,26584.0,1419206.0,0.967855265549892,10.18806481003443,14.132935396317771,Queens
226,2024,19025.0,1430081.0,1528.0,32386.0,33914.0,1483020.0,0.964303246078947,10.431583187467073,14.17324164398856,Queens
226,2025,22441.0,1513397.0,1453.0,70926.0,72379.0,1608217.0,0.9410402949353228,11.189671481051029,14.229867350949064,Queens
227,2019,58260.0,494424.0,6350.0,2818.0,9168.0,561852.0,0.8799897481899148,9.12347443895452,13.111148727636731,Brooklyn
227,2020,17532.0,339758.0,2693.0,1849.0,4542.0,361832.0,0.9389937871719471,8.421122722665503,12.735988878461704,Brooklyn
227,2021,13304.0,406008.0,1702.0,1689.0,3391.0,422703.0,0.9605041837886176,8.128880142125638,12.914128142823238,Brooklyn
227,2022,14517.0,490488.0,189.0,450.0,639.0,505644.0,0.9700263426442319,6.459904454377535,13.103156092856482,Brooklyn
227,2023,14147.0,543513.0,202.0,692.0,894.0,558554.0,0.9730715382935222,6.795705775173514,13.205808904300584,Brooklyn
227,2024,20500.0,565485.0,32.0,1997.0,2029.0,588014.0,0.9616862863809366,7.615298339825815,13.245439048987574,Brooklyn
227,2025,27631.0,615735.0,76.0,7261.0,7337.0,650703.0,0.9462611975048525,8.900685318713995,13.33057195515013,Brooklyn
228,2019,84449.0,972630.0,11044.0,7347.0,18391.0,1075470.0,0.9043766911210912,9.81961669349898,13.78775902163343,Brooklyn
228,2020,9641.0,691179.0,3761.0,5020.0,8781.0,709601.0,0.9740389317376948,9.080345575359996,13.446154114065997,Brooklyn
228,2021,8323.0,862577.0,3211.0,5348.0,8559.0,879459.0,0.9808041079800195,9.05473863988161,13.667679699265163,Brooklyn
228,2022,13568.0,989379.0,660.0,2094.0,2754.0,1005701.0,0.9837705242413003,7.9208096792886,13.804832752565654,Brooklyn
228,2023,12733.0,1087117.0,344.0,2292.0,2636.0,1102486.0,0.9860596869257297,7.877017895622398,13.899039796005614,Brooklyn
