zone,year,fhv,fhvhv,green,yellow,total,non_green_total,aggregator_share,log_fhvhv,log_green,log_yellow,post_covid,borough,outer_borough,green_turf
217,2024,2965.0,396409.0,130.0,2656.0,402160.0,402030.0,0.9860184563341045,12.890201785519281,4.867534450455582,7.884576510596324,1,Brooklyn,1,1
217,2025,4388.0,420121.0,95.0,7330.0,431934.0,431839.0,0.9728648871454407,12.948298044006181,4.553876891600541,8.899730794880696,1,Brooklyn,1,1
218,2019,32134.0,378728.0,8340.0,6408.0,425610.0,417270.0,0.9076329474920315,12.84457354831009,9.028818495352793,8.765302488748196,0,Queens,1,1
218,2020,5036.0,320766.0,3339.0,3912.0,333053.0,329714.0,0.9728613283027109,12.67846716432028,8.113426639943654,8.271804031154709,0,Queens,1,1
218,2021,4706.0,404845.0,2330.0,3812.0,415693.0,413363.0,0.9793934145049267,12.911259556784815,7.753623546559746,8.245909264774093,1,Queens,1,1
218,2022,8438.0,431885.0,66.0,1445.0,441834.0,441768.0,0.9776285290016479,12.975914628084048,4.189654742026425,7.275864600546533,1,Queens,1,1
218,2023,5159.0,500512.0,66.0,2633.0,508370.0,508304.0,0.9846705908275363,13.123386853473969,4.189654742026425,7.87587915949631,1,Queens,1,1
218,2024,13240.0,510925.0,56.0,4417.0,528638.0,528582.0,0.9665955329542057,13.143978087376738,4.02535169073515,8.393216011596527,1,Queens,1,1
218,2025,20895.0,528104.0,199.0,9914.0,559112.0,558913.0,0.9448769307566651,13.177048512989384,5.293304824724492,9.20170317858052,1,Queens,1,1
219,2019,30419.0,352940.0,3213.0,8949.0,395521.0,392308.0,0.8996502747840982,12.774053349797224,8.074960359115858,9.099297073182859,0,Queens,1,1
219,2020,2449.0,294042.0,1387.0,3586.0,301464.0,300077.0,0.9798884952862099,12.591477893260565,7.234898420314831,8.184792654165078,0,Queens,1,1
219,2021,2178.0,357230.0,972.0,3771.0,364151.0,363179.0,0.9836196476117838,12.786135111019957,6.879355804460439,8.235095497258357,1,Queens,1,1
219,2022,4306.0,373907.0,93.0,3653.0,381959.0,381866.0,0.9791576102611911,12.83176238237327,4.532599493153256,8.203304026795282,1,Queens,1,1
219,2023,3290.0,429510.0,69.0,3454.0,436323.0,436254.0,0.9845411159553837,12.970400303022483,4.23410650459726,8.147288258706624,1,Queens,1,1
219,2024,6896.0,449756.0,143.0,6342.0,463137.0,462994.0,0.9714078368186196,13.016460492468651,4.962844630259907,8.754949455098293,1,Queens,1,1
219,2025,10309.0,474262.0,223.0,11010.0,495804.0,495581.0,0.9569818051943073,13.069515190587316,5.407171771460119,9.306559229716726,1,Queens,1,1
220,2019,71334.0,749417.0,12540.0,4423.0,837714.0,825174.0,0.9081926963282896,13.527050849898945,9.436678814186912,8.394573477868327,0,Bronx,1,1
220,2020,5172.0,545580.0,3760.0,2603.0,557115.0,553355.0,0.9859493453569589,13.209604727948014,8.23217423638394,7.864419904994565,0,Bronx,1,1
220,2021,4315.0,611808.0,2863.0,2794.0,621780.0,618917.0,0.9885138071825463,13.324173786782131,7.959625305098115,7.935229539816907,1,Bronx,1,1
220,2022,6299.0,700538.0,296.0,1173.0,708306.0,708010.0,0.9894464767446788,13.459603890254337,5.69035945432406,7.067319848653476,1,Bronx,1,1
220,2023,3873.0,785153.0,229.0,1413.0,790668.0,790439.0,0.9933125769350956,13.573633882231738,5.43372200355424,7.253470382684528,1,Bronx,1,1
220,2024,6088.0,821595.0,98.0,2483.0,830264.0,830166.0,0.9896755588641308,13.619002851891501,4.584967478670572,7.817222785508166,1,Bronx,1,1
220,2025,11309.0,895557.0,154.0,7320.0,914340.0,914186.0,0.9796223088080543,13.705201150048516,5.0369526024136295,8.898365606955357,1,Bronx,1,1
221,2019,45048.0,235450.0,231.0,135.0,280864.0,280633.0,0.8389961266137624,12.369253855671701,5.442417710521793,4.90527477843843,0,Staten Island,1,1
221,2020,92006.0,195511.0,43.0,138.0,287698.0,287655.0,0.6796718291008326,12.183371922809341,3.7612001156935624,4.927253685157205,0,Staten Island,1,1
221,2021,89348.0,239245.0,69.0,105.0,328767.0,328698.0,0.7278565735112474,12.385243410455233,4.23410650459726,4.653960350157523,1,Staten Island,1,1
221,2022,45922.0,260048.0,10.0,36.0,306016.0,306006.0,0.8498134023515879,12.468621508342958,2.302585092994046,3.58351893845611,1,Staten Island,1,1
221,2023,78972.0,307165.0,2.0,38.0,386177.0,386175.0,0.7954036382469087,12.63514034147321,0.6931471805599453,3.6375861597263857,1,Staten Island,1,1
221,2024,85419.0,330450.0,2.0,137.0,416008.0,416006.0,0.794339504718682,12.7082106408986,0.6931471805599453,4.919980925828125,1,Staten Island,1,1
221,2025,83855.0,356966.0,3.0,608.0,441432.0,441429.0,0.8086600563170975,12.785395818131102,1.0986122886681098,6.410174881966167,1,Staten Island,1,1
222,2019,25462.0,237197.0,10708.0,4211.0,277578.0,266870.0,0.8888110315884138,12.37664629847092,9.278746404640243,8.345455428161928,0,Brooklyn,1,1
222,2020,8148.0,204955.0,3320.0,2970.0,219393.0,216073.0,0.9485451676053926,12.230545721829095,8.107720061910534,7.996317231796746,0,Brooklyn,1,1
222,2021,9591.0,241928.0,2400.0,3199.0,257118.0,254718.0,0.9497876082569744,12.396395440209615,7.783224016336037,8.070593539949519,1,Brooklyn,1,1
222,2022,14282.0,242276.0,78.0,964.0,257600.0,257522.0,0.9407972911052259,12.39783285113525,4.356708826689592,6.871091294610546,1,Brooklyn,1,1
222,2023,10169.0,269457.0,34.0,1560.0,281220.0,281186.0,0.9582873969543292,12.504164101869994,3.5263605246161616,7.352441100243583,1,Brooklyn,1,1
222,2024,15983.0,287315.0,19.0,5126.0,308443.0,308424.0,0.9315585038777786,12.56833445383768,2.9444389791664403,8.542080906924017,1,Brooklyn,1,1
222,2025,24019.0,306791.0,226.0,9917.0,340953.0,340727.0,0.9004012009614736,12.63392201297325,5.420534999272286,9.202005735186125,1,Brooklyn,1,1
223,2019,142384.0,1160630.0,82072.0,42712.0,1427798.0,1345726.0,0.8624563989994991,13.964473519103523,11.315352189767548,10.662235190180022,0,Queens,1,1
223,2020,35768.0,680731.0,14743.0,10896.0,742138.0,727395.0,0.9358477855910475,13.430922499753555,9.59852367284982,9.296151028389293,0,Queens,1,1
223,2021,35602.0,836264.0,4119.0,8408.0,884393.0,880274.0,0.9500042032367195,13.636699631689522,8.323365694436081,9.036938912556787,1,Queens,1,1
223,2022,33782.0,1002236.0,5244.0,8819.0,1050081.0,1044837.0,0.9592271330360621,13.817744061836477,8.56483984488359,9.08466376388818,1,Queens,1,1
223,2023,34419.0,1084305.0,4812.0,6748.0,1130284.0,1125472.0,0.9634224574223081,13.896449786719586,8.47886807709457,8.817001443665859,1,Queens,1,1
223,2024,32211.0,1155741.0,4334.0,10013.0,1202299.0,1197965.0,0.9647535612476158,13.960252254668951,8.374246182096304,9.211639527707803,1,Queens,1,1
223,2025,29678.0,1207722.0,3830.0,25806.0,1267036.0,1263206.0,0.9560768394070326,14.004246498542031,8.250620082174692,10.158362302011792,1,Queens,1,1
224,2019,61067.0,673275.0,190.0,163150.0,897682.0,897492.0,0.7501738177053389,13.419909143293,5.247024072160486,12.002425302021466,0,Manhattan,0,1
224,2020,704.0,322499.0,203.0,47347.0,370753.0,370550.0,0.8703251922817433,12.683855314437963,5.313205979041787,10.76525873863448,0,Manhattan,0,1
224,2021,2216.0,333152.0,181.0,49756.0,385305.0,385124.0,0.8650512562187763,12.71635412127448,5.198497031265826,10.814886338329856,1,Manhattan,0,1
224,2022,5695.0,510292.0,6.0,58502.0,574495.0,574489.0,0.8882537350584606,13.142738389876463,1.791759469228055,10.976816220669738,1,Manhattan,0,1
224,2023,7421.0,550609.0,1.0,46677.0,604708.0,604707.0,0.9105384921953938,13.21878021736163,0.0,10.751006816983072,1,Manhattan,0,1
224,2024,4424.0,530863.0,4.0,58854.0,594145.0,594141.0,0.8934966615668671,13.1822592631689,1.3862943611198906,10.98281507979237,1,Manhattan,0,1
224,2025,3937.0,478856.0,11.0,85256.0,568060.0,568049.0,0.8429836158500411,13.079155204891105,2.3978952727983707,11.353413773900792,1,Manhattan,0,1
225,2019,188950.0,1960827.0,30355.0,12810.0,2192942.0,2162587.0,0.9067043314326776,14.488876880991077,10.320716527564535,9.45798139489078,0,Brooklyn,1,1
225,2020,9092.0,1432178.0,9460.0,7731.0,1458461.0,1449001.0,0.9883899320980455,14.174706920453893,9.154827662045925,8.952993499320474,0,Brooklyn,1,1
225,2021,8848.0,1612504.0,6175.0,7596.0,1635123.0,1628948.0,0.9899051412322554,14.293298808269142,8.728264161496178,8.935377071932177,1,Brooklyn,1,1
225,2022,22094.0,1740702.0,1452.0,3641.0,1767889.0,1766437.0,0.9854311249141634,14.369799038103201,7.280697195384741,8.200013648175434,1,Brooklyn,1,1
225,2023,24035.0,1862455.0,772.0,4146.0,1891408.0,1890636.0,0.9850944338307321,14.437406067870143,6.648984550024776,8.329899292995725,1,Brooklyn,1,1
225,2024,23390.0,1911681.0,301.0,12745.0,1948117.0,1947816.0,0.9814484530366318,14.463493517669791,5.707110264748875,9.452894316810216,1,Brooklyn,1,1
225,2025,33943.0,1932100.0,527.0,43633.0,2010203.0,2009676.0,0.9613987528337902,14.474118052249475,6.267200548541362,10.683569023781297,1,Brooklyn,1,1
226,2019,134114.0,1338996.0,43364.0,117662.0,1634136.0,1590772.0,0.8417271614033941,14.107430637364889,10.677384882781183,11.675571386404187,0,Queens,1,1
226,2020,12629.0,865103.0,9203.0,36329.0,923264.0,914061.0,0.9464390232161749,13.670603853969643,9.127284796838858,10.500371599375363,0,Queens,1,1
226,2021,11618.0,1058704.0,5328.0,29609.0,1105259.0,1099931.0,0.9625185579822735,13.872556076542903,8.580731212220226,10.29583364815114,1,Queens,1,1
226,2022,17352.0,1239903.0,3539.0,29215.0,1290009.0,1286470.0,0.9638024983093271,14.03054370871497,8.171599480345463,10.282437554988537,1,Queens,1,1
226,2023,19036.0,1373586.0,3021.0,23563.0,1419206.0,1416185.0,0.9699198904097982,14.132935396317771,8.013343181386672,10.067432964124373,1,Queens,1,1
226,2024,19025.0,1430081.0,1528.0,32386.0,1483020.0,1481492.0,0.9652978213854682,14.17324164398856,7.331714969726466,10.385481509633417,1,Queens,1,1
226,2025,22441.0,1513397.0,1453.0,70926.0,1608217.0,1606764.0,0.9418912796154257,14.229867350949064,7.2813856635702825,11.169392358978431,1,Queens,1,1
227,2019,58260.0,494424.0,6350.0,2818.0,561852.0,555502.0,0.8900490007236698,13.111148727636731,8.756210091886738,7.943782692458625,0,Brooklyn,1,1
227,2020,17532.0,339758.0,2693.0,1849.0,361832.0,359139.0,0.9460348221719167,12.735988878461704,7.898411092811599,7.522400231387125,0,Brooklyn,1,1
227,2021,13304.0,406008.0,1702.0,1689.0,422703.0,421001.0,0.9643872579875107,12.914128142823238,7.43955930913332,7.4318919168078,1,Brooklyn,1,1
227,2022,14517.0,490488.0,189.0,450.0,505644.0,505455.0,0.9703890554055257,13.103156092856482,5.241747015059643,6.1092475827643655,1,Brooklyn,1,1
227,2023,14147.0,543513.0,202.0,692.0,558554.0,558352.0,0.9734235750924148,13.205808904300584,5.308267697401205,6.539585955617669,1,Brooklyn,1,1
227,2024,20500.0,565485.0,32.0,1997.0,588014.0,587982.0,0.9617386246517751,13.245439048987574,3.4657359027997265,7.599401333415815,1,Brooklyn,1,1
227,2025,27631.0,615735.0,76.0,7261.0,650703.0,650627.0,0.9463717306536618,13.33057195515013,4.330733340286331,8.890272839380247,1,Brooklyn,1,1
228,2019,84449.0,972630.0,11044.0,7347.0,1075470.0,1064426.0,0.9137600922938748,13.78775902163343,9.309642573050045,8.902047345620277,0,Brooklyn,1,1
228,2020,9641.0,691179.0,3761.0,5020.0,709601.0,705840.0,0.9792290037402244,13.446154114065997,8.232440158470336,8.521185212685776,0,Brooklyn,1,1
228,2021,8323.0,862577.0,3211.0,5348.0,879459.0,876248.0,0.9843982525495065,13.667679699265163,8.074337694089515,8.584477938221834,1,Brooklyn,1,1
228,2022,13568.0,989379.0,660.0,2094.0,1005701.0,1005041.0,0.9844165561404957,13.804832752565654,6.492239835020471,7.646831391430482,1,Brooklyn,1,1
228,2023,12733.0,1087117.0,344.0,2292.0,1102486.0,1102142.0,0.9863674553732641,13.899039796005614,5.840641657373398,7.73718007783463,1,Brooklyn,1,1
228,2024,12420.0,1155121.0,165.0,5301.0,1173007.0,1172842.0,0.9848905479169402,13.959715658355648,5.10594547390058,8.575650760987806,1,Brooklyn,1,1
228,2025,18444.0,1249729.0,200.0,20227.0,1288600.0,1288400.0,0.9699852530270102,14.038437285773966,5.298317366548036,9.914773624553096,1,Brooklyn,1,1
229,2019,190336.0,1674851.0,312.0,1581120.0,3446619.0,3446307.0,0.4859842724400351,14.331234764060673,5.7430031878094825,14.273644014639522,0,Manhattan,0,1
229,2020,8648.0,807199.0,268.0,503785.0,1319900.0,1319632.0,0.611684924281921,13.601325509170422,5.5909869805108565,13.12990486873767,0,Manhattan,0,1
229,2021,8101.0,1053069.0,272.0,681695.0,1743137.0,1742865.0,0.6042171941028135,13.867219316034836,5.605802066295998,13.432337622719313,1,Manhattan,0,1
229,2022,13599.0,1395871.0,18.0,822897.0,2232385.0,2232367.0,0.6252874191385198,14.149029151157885,2.8903717578961645,13.620586319943703,1,Manhattan,0,1
229,2023,16109.0,1480064.0,9.0,710165.0,2206347.0,2206338.0,0.6708237813064,14.207595888048578,2.1972245773362196,13.473252616384308,1,Manhattan,0,1
229,2024,12428.0,1424346.0,14.0,695204.0,2131992.0,2131978.0,0.6680866312879401,14.16922331896789,2.6390573296152584,13.451960606656698,1,Manhattan,0,1
229,2025,12298.0,1341114.0,47.0,699594.0,2053053.0,2053006.0,0.6532440723504949,14.109011169836252,3.8501476017100584,13.458255445760477,1,Manhattan,0,1
230,2019,287904.0,2751995.0,270.0,2879305.0,5919474.0,5919204.0,0.46492653404072576,14.827836661173256,5.598421958998375,14.873059503545463,0,Manhattan,0,1
230,2020,19519.0,1028778.0,163.0,679696.0,1728156.0,1727993.0,0.5953600506483533,13.84388224809999,5.093750200806762,13.42940091836817,0,Manhattan,0,1
230,2021,23773.0,1593178.0,212.0,710741.0,2327904.0,2327692.0,0.6844453647647541,14.281241321507366,5.356586274672012,13.474063366752807,1,Manhattan,0,1
230,2022,34254.0,2834742.0,37.0,1198172.0,4067205.0,4067168.0,0.6969817819180324,14.85746148571175,3.6109179126442243,13.996307619973004,1,Manhattan,0,1
230,2023,38540.0,2912929.0,1.0,1236504.0,4187974.0,4187973.0,0.6955462702362217,14.884669662146422,0.0,14.027798600875698,1,Manhattan,0,1
230,2024,29112.0,2939127.0,107.0,1338996.0,4307342.0,4307235.0,0.6823697801489819,14.893623156444306,4.672828834461906,14.107430637364889,1,Manhattan,0,1
230,2025,32575.0,2897088.0,64.0,1392912.0,4322639.0,4322575.0,0.6702227260371422,14.879216652541434,4.1588830833596715,14.146907077758547,1,Manhattan,0,1
231,2019,277449.0,2842051.0,784.0,1392203.0,4512487.0,4511703.0,0.6299286544349219,14.86003653258725,6.664409020350408,14.146397942577188,0,Manhattan,0,1
231,2020,8273.0,1355866.0,747.0,335775.0,1700661.0,1699914.0,0.7976085849048834,14.119950922540458,6.616065185132817,12.724196571777275,0,Manhattan,0,1
231,2021,11601.0,1872352.0,363.0,389792.0,2274108.0,2273745.0,0.8234661318661504,14.442705952531496,5.8944028342648505,12.873368542499685,1,Manhattan,0,1
231,2022,27009.0,2571984.0,6.0,548278.0,3147277.0,3147271.0,0.8172108471116724,14.760188143480484,1.791759469228055,13.214537736567452,1,Manhattan,0,1
231,2023,28053.0,2758799.0,2.0,500788.0,3287642.0,3287640.0,0.8391426676886764,14.830305998062768,0.6931471805599453,13.123938136819598,1,Manhattan,0,1
231,2024,21295.0,2712868.0,51.0,541144.0,3275358.0,3275307.0,0.82827899796874,14.813516935831519,3.9318256327243257,13.201440696162981,1,Manhattan,0,1
231,2025,27493.0,2650721.0,134.0,609279.0,3287627.0,3287493.0,0.8063046826259402,14.790342236428284,4.897839799950911,13.320031569862223,1,Manhattan,0,1
232,2019,116455.0,1139222.0,595.0,119489.0,1375761.0,1375166.0,0.8284250774088364,13.94585613125113,6.38856140554563,11.690979595907617,0,Manhattan,0,1
232,2020,5218.0,689302.0,936.0,31230.0,726686.0,725750.0,0.9497788494660696,13.443434770363803,6.841615476477592,10.349134450277123,0,Manhattan,0,1
232,2021,6686.0,882617.0,602.0,65999.0,955904.0,955302.0,0.9239141130239442,13.690646636905598,6.400257445308821,11.097394869378626,1,Manhattan,0,1
232,2022,15575.0,991273.0,9.0,50174.0,1057031.0,1057022.0,0.9377978887856638,13.80674525468849,2.1972245773362196,10.823252243221784,1,Manhattan,0,1
232,2023,17897.0,1091912.0,1.0,42966.0,1152776.0,1152775.0,0.9472030535013337,13.90344084595917,0.0,10.668164384234995,1,Manhattan,0,1
232,2024,13855.0,1078133.0,5.0,59565.0,1151558.0,1151553.0,0.9362426219201374,13.890741399464186,1.6094379124341003,10.994823432233462,1,Manhattan,0,1
232,2025,20545.0,1009229.0,125.0,106945.0,1136844.0,1136719.0,0.8878438734638904,13.824697230968363,4.8283137373023015,11.58006996259956,1,Manhattan,0,1
233,2019,173953.0,1524230.0,294.0,1092814.0,2791291.0,2790997.0,0.5461238403337588,14.236999922476828,5.683579767338681,13.90426657884398,0,Manhattan,0,1
233,2020,5824.0,749566.0,287.0,313844.0,1069521.0,1069234.0,0.7010308314176317,13.527249651353653,5.659482215759621,12.656651326150161,0,Manhattan,0,1
233,2021,7233.0,983522.0,314.0,405605.0,1396674.0,1396360.0,0.7043470165286889,13.798895285651051,5.749392985908253,12.913135058599302,1,Manhattan,0,1
233,2022,13315.0,1330966.0,12.0,506848.0,1851141.0,1851129.0,0.7190022953559693,14.101415552347747,2.4849066497880004,13.135966434862146,1,Manhattan,0,1
233,2023,16888.0,1419971.0,0.0,465604.0,1902463.0,1902463.0,0.7463856064480623,14.16614700683369,0.0,13.051090766427754,1,Manhattan,0,1
233,2024,13226.0,1354106.0,20.0,460544.0,1827896.0,1827876.0,0.7408084574664803,14.11865201594847,2.995732273553991,13.040163678430096,1,Manhattan,0,1
233,2025,14304.0,1281072.0,44.0,471268.0,1766688.0,1766644.0,0.7251443980790697,14.06320778538836,3.784189633918261,13.06318221330137,1,Manhattan,0,1
234,2019,328245.0,3043282.0,204.0,2523140.0,5894871.0,5894667.0,0.5162771705339759,14.928447096290904,5.318119993844216,14.741014715580341,0,Manhattan,0,1
234,2020,5977.0,1298827.0,280.0,675209.0,1980293.0,1980013.0,0.6559689254565501,14.076972107414832,5.634789603169249,13.422777551558935,0,Manhattan,0,1
234,2021,8315.0,1775118.0,333.0,815429.0,2599195.0,2598862.0,0.6830366521962306,14.38937745755527,5.808142489980444,13.611469634101548,1,Manhattan,0,1
234,2022,19228.0,2436061.0,9.0,1026718.0,3482016.0,3482007.0,0.6996140444289745,14.705892948549305,2.1972245773362196,13.84187786503169,1,Manhattan,0,1
234,2023,23303.0,2565292.0,4.0,1006825.0,3595424.0,3595420.0,0.7134888274527037,14.757582870263654,1.3862943611198906,13.822312373083202,1,Manhattan,0,1
234,2024,13866.0,2505413.0,86.0,1075326.0,3594691.0,3594605.0,0.6969925763748729,14.733964149170976,4.454347296253507,13.888134429385104,1,Manhattan,0,1
234,2025,15627.0,2526651.0,65.0,1187967.0,3730310.0,3730245.0,0.6773418367962426,14.742405268403516,4.174387269895637,13.98775400074114,1,Manhattan,0,1
235,2019,105387.0,1058888.0,15183.0,5793.0,1185251.0,1170068.0,0.90497988151116,13.872729858839458,9.627931659882188,8.664405571096625,0,Bronx,1,1
235,2020,15559.0,911262.0,6209.0,4441.0,937471.0,931262.0,0.9785237666736106,13.722585730942578,8.733755131364893,8.398634855292102,0,Bronx,1,1
235,2021,11632.0,845937.0,4771.0,4072.0,866412.0,861641.0,0.9817743120394689,13.64820016773037,8.470311205516108,8.311889558230359,1,Bronx,1,1
235,2022,11080.0,842599.0,486.0,1811.0,855976.0,855490.0,0.9849314427988638,13.644246441723595,6.186208623900494,7.501634457883413,1,Bronx,1,1
235,2023,6923.0,934578.0,316.0,2056.0,943873.0,943557.0,0.9904838817368744,13.747850369489273,5.755742213586912,7.628517626575055,1,Bronx,1,1
235,2024,10318.0,988529.0,127.0,3970.0,1002944.0,1002817.0,0.9857521362322338,13.803973258542344,4.844187086458591,8.286521373681236,1,Bronx,1,1
235,2025,20572.0,1034666.0,248.0,11735.0,1067221.0,1066973.0,0.9697208832838319,13.849589227287032,5.5134287461649825,9.370331108285123,1,Bronx,1,1
236,2019,203072.0,1946503.0,13258.0,3278520.0,5441353.0,5428095.0,0.3585978137818148,14.481544987259305,9.492356422801336,15.002902659017975,0,Manhattan,0,1
236,2020,9827.0,989157.0,3751.0,1081637.0,2084372.0,2080621.0,0.4754143114002983,13.804608344214294,8.229777750081887,13.893986192265618,0,Manhattan,0,1
236,2021,10283.0,1267254.0,4302.0,1411390.0,2693229.0,2688927.0,0.47128613011807313,14.052362912770727,8.366835309827675,14.1600855923601,1,Manhattan,0,1
236,2022,17801.0,1614855.0,5648.0,1638826.0,3277130.0,3271482.0,0.4936157374547682,14.2947557273264,8.639056779173078,14.30949068979627,1,Manhattan,0,1
236,2023,18438.0,1771602.0,4758.0,1569040.0,3363838.0,3359080.0,0.5274069090346166,14.387394779953551,8.467582690862903,14.265974525335393,1,Manhattan,0,1
236,2024,14806.0,1723422.0,4127.0,1691891.0,3434246.0,3430119.0,0.502437962064873,14.359822407169943,8.325306029752582,14.341357396269414,1,Manhattan,0,1
236,2025,17619.0,1657639.0,4197.0,1746780.0,3426235.0,3422038.0,0.4844011083453778,14.3209048587628,8.34212526333359,14.373284651020326,1,Manhattan,0,1
237,2019,221996.0,2048324.0,436.0,3626075.0,5896831.0,5896395.0,0.3473858179446933,14.53253245575374,6.077642243349034,15.10366135403228,0,Manhattan,0,1
237,2020,9147.0,1004731.0,439.0,1136690.0,2151007.0,2150568.0,0.4671933182303466,13.820230401955987,6.0844994130751715,13.943631088240133,0,Manhattan,0,1
237,2021,11101.0,1386129.0,473.0,1538832.0,2936535.0,2936062.0,0.4721048125005535,14.142025527993981,6.159095388491933,14.246534245069062,1,Manhattan,0,1
237,2022,17719.0,1835947.0,7.0,1838379.0,3692052.0,3692045.0,0.4972710245947706,14.423070982643514,1.9459101490553132,14.424394763034885,1,Manhattan,0,1
237,2023,18837.0,1946683.0,2.0,1762618.0,3728140.0,3728138.0,0.5221595874401646,14.48163745651206,0.6931471805599453,14.382310761782096,1,Manhattan,0,1
237,2024,15331.0,1925836.0,46.0,1872278.0,3813491.0,3813445.0,0.5050121346971046,14.47087071714356,3.828641396489095,14.442666429267511,1,Manhattan,0,1
237,2025,18089.0,1974254.0,103.0,1998665.0,3991111.0,3991008.0,0.4946755305927725,14.49570116344363,4.634728988229636,14.507990015646909,1,Manhattan,0,1
238,2019,169777.0,1543903.0,806.0,1656163.0,3370649.0,3369843.0,0.4581527982164154,14.249824183759161,6.692083742506628,14.320014039035122,0,Manhattan,0,1
238,2020,5688.0,847476.0,758.0,593887.0,1447809.0,1447051.0,0.5856573127001052,13.650017799251692,6.630683385642372,13.294444344557443,0,Manhattan,0,1
238,2021,5269.0,962347.0,796.0,733283.0,1701695.0,1700899.0,0.5657872689677635,13.77713037146947,6.679599185844383,13.505286990941215,1,Manhattan,0,1
238,2022,11734.0,1144206.0,27.0,821012.0,1976979.0,1976952.0,0.578772777487769,13.950221504641306,3.295836866004329,13.618293004649306,1,Manhattan,0,1
238,2023,12096.0,1229489.0,10.0,717238.0,1958833.0,1958823.0,0.627667226696848,14.022109193872051,2.302585092994046,13.48316300313551,1,Manhattan,0,1
238,2024,9555.0,1239232.0,23.0,769772.0,2018582.0,2018559.0,0.6139191373648232,14.03000239086307,3.1354942159291497,13.553849646086348,1,Manhattan,0,1
238,2025,14164.0,1177325.0,207.0,787311.0,1979007.0,1978800.0,0.5949691732363048,13.978755473870132,5.332718793265369,13.576378620877316,1,Manhattan,0,1
239,2019,174447.0,1783346.0,283.0,2174142.0,4132218.0,4131935.0,0.43160069071754514,14.394001932982594,5.645446897643238,14.592144661917509,0,Manhattan,0,1
239,2020,4826.0,873533.0,224.0,697897.0,1576480.0,1576256.0,0.5541821886800113,13.680301186892438,5.4116460518550396,13.455826806385888,0,Manhattan,0,1
239,2021,4906.0,1107282.0,279.0,922722.0,2035189.0,2034910.0,0.5441429842106039,13.917418921796825,5.631211781821365,13.73508327635166,1,Manhattan,0,1
239,2022,11039.0,1409366.0,26.0,1118242.0,2538673.0,2538647.0,0.5551642272438823,14.158650515843478,3.258096538021482,13.92726836723418,1,Manhattan,0,1
239,2023,14387.0,1537341.0,11.0,1038884.0,2590623.0,2590612.0,0.5934277305903006,14.245564858681002,2.3978952727983707,13.853657618035225,1,Manhattan,0,1
239,2024,9973.0,1528006.0,24.0,1112036.0,2650039.0,2650015.0,0.5766027739465626,14.239474175402464,3.1780538303479458,13.921703127369355,1,Manhattan,0,1
239,2025,11967.0,1433526.0,98.0,1114670.0,2560261.0,2560163.0,0.5599354416105538,14.17564770156696,4.584967478670572,13.92406895494477,1,Manhattan,0,1
240,2019,16303.0,123093.0,1338.0,505.0,141239.0,139901.0,0.8798578995146568,11.720695446217771,7.198931240688173,6.22455842927536,0,Bronx,1,1
240,2020,1020.0,99831.0,485.0,481.0,101817.0,101332.0,0.9851873050961197,11.51123403530925,6.184148890937483,6.175867270105761,0,Bronx,1,1
240,2021,810.0,110680.0,515.0,475.0,112480.0,111965.0,0.9885231992140401,11.614398433900861,6.244166900663736,6.163314804034641,1,Bronx,1,1
240,2022,1193.0,119426.0,61.0,96.0,120776.0,120715.0,0.9893219566748126,11.690452211679249,4.110873864173311,4.564348191467836,1,Bronx,1,1
240,2023,782.0,140927.0,36.0,116.0,141861.0,141825.0,0.993668253128856,11.855997304795142,3.58351893845611,4.7535901911063645,1,Bronx,1,1
240,2024,990.0,159783.0,31.0,288.0,161092.0,161061.0,0.9920651181850355,11.981571923676517,3.4339872044851463,5.662960480135946,1,Bronx,1,1
240,2025,1312.0,179219.0,44.0,1231.0,181806.0,181762.0,0.9860091768356423,12.09636380068824,3.784189633918261,7.115582126184454,1,Bronx,1,1
241,2019,76326.0,878923.0,8464.0,2834.0,966547.0,958083.0,0.9173766782209892,13.686452573285312,9.043577154098081,7.949444420250626,0,Bronx,1,1
241,2020,6329.0,714735.0,3401.0,2353.0,726818.0,723417.0,0.9879986232007265,13.479667123605475,8.131824785007195,7.763446388727362,0,Bronx,1,1
241,2021,5595.0,719696.0,2531.0,2079.0,729901.0,727370.0,0.9894496611078268,13.486584179609116,7.836369760545124,7.639642287858013,1,Bronx,1,1
241,2022,6874.0,752648.0,283.0,907.0,760712.0,760429.0,0.9897676180156201,13.5313529340075,5.645446897643238,6.810142450115136,1,Bronx,1,1
241,2023,3981.0,836832.0,217.0,1250.0,842280.0,842063.0,0.9937878757290132,13.637378612479413,5.37989735354046,7.1308988302963465,1,Bronx,1,1
241,2024,6221.0,885939.0,79.0,2661.0,894900.0,894821.0,0.9900739924521217,13.694403378458569,4.3694478524670215,7.886457270977689,1,Bronx,1,1
241,2025,13038.0,931860.0,193.0,7911.0,953002.0,952809.0,0.9780134318630491,13.744937867792112,5.262690188904886,8.976009475021396,1,Bronx,1,1
242,2019,99507.0,790218.0,26645.0,4884.0,921254.0,894609.0,0.8833110330881984,13.58006413574327,10.190356794730883,8.493719835230594,0,Bronx,1,1
242,2020,31548.0,647973.0,9344.0,4850.0,693715.0,684371.0,0.9468153969119089,13.381604307799666,9.142489705068009,8.48673398393153,0,Bronx,1,1
